azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7,azimuth8,elevation8,temperature8,humidity8,vPanel8,azimuth9,elevation9,temperature9,humidity9,vPanel9,azimuth10,elevation10,temperature10,humidity10,vPanel10,azimuth11,elevation11,temperature11,humidity11,vPanel11,azimuth12,elevation12,temperature12,humidity12,vPanel12,azimuth13,elevation13,temperature13,humidity13,vPanel13,azimuth14,elevation14,temperature14,humidity14,vPanel14,azimuth15,elevation15,temperature15,humidity15,vPanel15,azimuth16,elevation16,temperature16,humidity16,vPanel16,azimuth17,elevation17,temperature17,humidity17,vPanel17,azimuth18,elevation18,temperature18,humidity18,vPanel18
124.638,60.631,44.5,12.1,1.412,125.078,60.823,44.0,12.8,1.401,125.534,61.02,44.7,12.0,1.426,125.995,61.215,45.7,11.8,1.431,126.467,61.412,46.1,11.2,1.438,126.938,61.605,45.3,11.8,1.434,127.439,61.807,43.4,12.7,1.425,127.901,61.99,43.7,12.8,1.439,128.407,62.186,45.5,12.2,1.445,128.906,62.377,47.0,11.2,1.449,129.403,62.563,46.9,10.8,1.455,129.886,62.742,47.0,10.7,1.457,130.401,62.928,47.1,10.9,1.454,130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499
125.078,60.823,44.0,12.8,1.401,125.534,61.02,44.7,12.0,1.426,125.995,61.215,45.7,11.8,1.431,126.467,61.412,46.1,11.2,1.438,126.938,61.605,45.3,11.8,1.434,127.439,61.807,43.4,12.7,1.425,127.901,61.99,43.7,12.8,1.439,128.407,62.186,45.5,12.2,1.445,128.906,62.377,47.0,11.2,1.449,129.403,62.563,46.9,10.8,1.455,129.886,62.742,47.0,10.7,1.457,130.401,62.928,47.1,10.9,1.454,130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498
125.534,61.02,44.7,12.0,1.426,125.995,61.215,45.7,11.8,1.431,126.467,61.412,46.1,11.2,1.438,126.938,61.605,45.3,11.8,1.434,127.439,61.807,43.4,12.7,1.425,127.901,61.99,43.7,12.8,1.439,128.407,62.186,45.5,12.2,1.445,128.906,62.377,47.0,11.2,1.449,129.403,62.563,46.9,10.8,1.455,129.886,62.742,47.0,10.7,1.457,130.401,62.928,47.1,10.9,1.454,130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509
125.995,61.215,45.7,11.8,1.431,126.467,61.412,46.1,11.2,1.438,126.938,61.605,45.3,11.8,1.434,127.439,61.807,43.4,12.7,1.425,127.901,61.99,43.7,12.8,1.439,128.407,62.186,45.5,12.2,1.445,128.906,62.377,47.0,11.2,1.449,129.403,62.563,46.9,10.8,1.455,129.886,62.742,47.0,10.7,1.457,130.401,62.928,47.1,10.9,1.454,130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51
126.467,61.412,46.1,11.2,1.438,126.938,61.605,45.3,11.8,1.434,127.439,61.807,43.4,12.7,1.425,127.901,61.99,43.7,12.8,1.439,128.407,62.186,45.5,12.2,1.445,128.906,62.377,47.0,11.2,1.449,129.403,62.563,46.9,10.8,1.455,129.886,62.742,47.0,10.7,1.457,130.401,62.928,47.1,10.9,1.454,130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503
126.938,61.605,45.3,11.8,1.434,127.439,61.807,43.4,12.7,1.425,127.901,61.99,43.7,12.8,1.439,128.407,62.186,45.5,12.2,1.445,128.906,62.377,47.0,11.2,1.449,129.403,62.563,46.9,10.8,1.455,129.886,62.742,47.0,10.7,1.457,130.401,62.928,47.1,10.9,1.454,130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512
127.439,61.807,43.4,12.7,1.425,127.901,61.99,43.7,12.8,1.439,128.407,62.186,45.5,12.2,1.445,128.906,62.377,47.0,11.2,1.449,129.403,62.563,46.9,10.8,1.455,129.886,62.742,47.0,10.7,1.457,130.401,62.928,47.1,10.9,1.454,130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501
127.901,61.99,43.7,12.8,1.439,128.407,62.186,45.5,12.2,1.445,128.906,62.377,47.0,11.2,1.449,129.403,62.563,46.9,10.8,1.455,129.886,62.742,47.0,10.7,1.457,130.401,62.928,47.1,10.9,1.454,130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514
128.407,62.186,45.5,12.2,1.445,128.906,62.377,47.0,11.2,1.449,129.403,62.563,46.9,10.8,1.455,129.886,62.742,47.0,10.7,1.457,130.401,62.928,47.1,10.9,1.454,130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515
128.906,62.377,47.0,11.2,1.449,129.403,62.563,46.9,10.8,1.455,129.886,62.742,47.0,10.7,1.457,130.401,62.928,47.1,10.9,1.454,130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526
129.403,62.563,46.9,10.8,1.455,129.886,62.742,47.0,10.7,1.457,130.401,62.928,47.1,10.9,1.454,130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523
129.886,62.742,47.0,10.7,1.457,130.401,62.928,47.1,10.9,1.454,130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525
130.401,62.928,47.1,10.9,1.454,130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519
130.942,63.12,48.2,10.5,1.453,131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517
131.441,63.294,47.4,10.8,1.452,131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525
131.974,63.476,46.0,11.3,1.465,132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523
132.505,63.654,45.0,11.4,1.475,133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529
133.149,63.866,45.9,10.5,1.49,133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532
133.686,64.038,46.4,10.4,1.499,134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536
134.273,64.223,45.0,10.5,1.498,134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533
134.816,64.39,44.4,11.0,1.509,135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527
135.378,64.56,44.2,11.6,1.51,135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527
135.978,64.737,43.8,12.0,1.503,136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527,147.423,67.442,45.7,11.1,1.529
136.554,64.903,45.2,11.3,1.512,137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527,147.423,67.442,45.7,11.1,1.529,148.13,67.572,45.4,11.4,1.536
137.113,65.061,45.0,11.7,1.501,137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527,147.423,67.442,45.7,11.1,1.529,148.13,67.572,45.4,11.4,1.536,148.834,67.698,45.3,11.1,1.542
137.717,65.229,44.6,11.6,1.514,138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527,147.423,67.442,45.7,11.1,1.529,148.13,67.572,45.4,11.4,1.536,148.834,67.698,45.3,11.1,1.542,149.527,67.818,44.7,10.8,1.552
138.328,65.394,44.0,11.7,1.515,138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527,147.423,67.442,45.7,11.1,1.529,148.13,67.572,45.4,11.4,1.536,148.834,67.698,45.3,11.1,1.542,149.527,67.818,44.7,10.8,1.552,150.283,67.945,45.5,10.5,1.557
138.93,65.553,45.2,11.0,1.526,139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527,147.423,67.442,45.7,11.1,1.529,148.13,67.572,45.4,11.4,1.536,148.834,67.698,45.3,11.1,1.542,149.527,67.818,44.7,10.8,1.552,150.283,67.945,45.5,10.5,1.557,150.99,68.06,44.6,10.9,1.563
139.522,65.706,44.8,10.9,1.523,140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527,147.423,67.442,45.7,11.1,1.529,148.13,67.572,45.4,11.4,1.536,148.834,67.698,45.3,11.1,1.542,149.527,67.818,44.7,10.8,1.552,150.283,67.945,45.5,10.5,1.557,150.99,68.06,44.6,10.9,1.563,151.712,68.173,42.5,11.8,1.574
140.161,65.867,45.6,10.7,1.525,140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527,147.423,67.442,45.7,11.1,1.529,148.13,67.572,45.4,11.4,1.536,148.834,67.698,45.3,11.1,1.542,149.527,67.818,44.7,10.8,1.552,150.283,67.945,45.5,10.5,1.557,150.99,68.06,44.6,10.9,1.563,151.712,68.173,42.5,11.8,1.574,152.48,68.29,44.2,11.3,1.581
140.767,66.016,46.9,10.0,1.519,141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527,147.423,67.442,45.7,11.1,1.529,148.13,67.572,45.4,11.4,1.536,148.834,67.698,45.3,11.1,1.542,149.527,67.818,44.7,10.8,1.552,150.283,67.945,45.5,10.5,1.557,150.99,68.06,44.6,10.9,1.563,151.712,68.173,42.5,11.8,1.574,152.48,68.29,44.2,11.3,1.581,153.235,68.402,44.8,10.8,1.582
141.403,66.17,48.4,9.7,1.517,142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527,147.423,67.442,45.7,11.1,1.529,148.13,67.572,45.4,11.4,1.536,148.834,67.698,45.3,11.1,1.542,149.527,67.818,44.7,10.8,1.552,150.283,67.945,45.5,10.5,1.557,150.99,68.06,44.6,10.9,1.563,151.712,68.173,42.5,11.8,1.574,152.48,68.29,44.2,11.3,1.581,153.235,68.402,44.8,10.8,1.582,153.997,68.51,45.9,10.6,1.584
142.039,66.319,48.6,9.3,1.525,142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527,147.423,67.442,45.7,11.1,1.529,148.13,67.572,45.4,11.4,1.536,148.834,67.698,45.3,11.1,1.542,149.527,67.818,44.7,10.8,1.552,150.283,67.945,45.5,10.5,1.557,150.99,68.06,44.6,10.9,1.563,151.712,68.173,42.5,11.8,1.574,152.48,68.29,44.2,11.3,1.581,153.235,68.402,44.8,10.8,1.582,153.997,68.51,45.9,10.6,1.584,154.736,68.611,45.7,10.7,1.584
142.689,66.468,47.4,9.9,1.523,143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527,147.423,67.442,45.7,11.1,1.529,148.13,67.572,45.4,11.4,1.536,148.834,67.698,45.3,11.1,1.542,149.527,67.818,44.7,10.8,1.552,150.283,67.945,45.5,10.5,1.557,150.99,68.06,44.6,10.9,1.563,151.712,68.173,42.5,11.8,1.574,152.48,68.29,44.2,11.3,1.581,153.235,68.402,44.8,10.8,1.582,153.997,68.51,45.9,10.6,1.584,154.736,68.611,45.7,10.7,1.584,155.531,68.716,47.4,10.0,1.589
143.364,66.618,47.2,9.8,1.529,144.029,66.762,47.3,10.0,1.532,144.657,66.895,46.5,10.7,1.536,145.336,67.035,46.6,10.4,1.533,146.021,67.173,47.0,10.3,1.527,146.705,67.306,46.2,10.7,1.527,147.423,67.442,45.7,11.1,1.529,148.13,67.572,45.4,11.4,1.536,148.834,67.698,45.3,11.1,1.542,149.527,67.818,44.7,10.8,1.552,150.283,67.945,45.5,10.5,1.557,150.99,68.06,44.6,10.9,1.563,151.712,68.173,42.5,11.8,1.574,152.48,68.29,44.2,11.3,1.581,153.235,68.402,44.8,10.8,1.582,153.997,68.51,45.9,10.6,1.584,154.736,68.611,45.7,10.7,1.584,155.531,68.716,47.4,10.0,1.589,156.262,68.809,49.1,9.3,1.595
